"","coefficients","replicate","pval","treatment_site"
"siteDB...689",-0.609393780435259,99,3.20302493547121e-136,"siteDB"
"sitePW...690",-0.427869681347925,99,7.84962010313119e-72,"sitePW"
"treatment20C:siteCI5...691",0.367943275470286,99,1.66847670251314e-22,"treatment20C:siteCI5"
"treatment20C:siteDB...692",0.407574428199098,99,2.51115740221428e-27,"treatment20C:siteDB"
"treatment20C:sitePW...693",0.329829453768738,99,2.35067679563532e-19,"treatment20C:sitePW"
"treatment20C...694",-0.361099682022314,100,4.89833934898073e-42,"treatment20C"
"siteCI5...695",0.184447798220798,100,5.3557942723039e-14,"siteCI5"
"siteDB...696",-0.521604369930298,100,2.2671855908662e-97,"siteDB"
"sitePW...697",-0.327937342137097,100,4.27440328592372e-40,"sitePW"
"treatment20C:siteCI5...698",-0.0603138503168667,100,0.092604871924212,"treatment20C:siteCI5"
"treatment20C:siteDB...699",0.33874550081485,100,2.46660024564582e-21,"treatment20C:siteDB"
"treatment20C:sitePW...700",-0.0222145727525125,100,0.537782383399272,"treatment20C:sitePW"
"treatment20C...701",-0.595880358265772,101,3.04138249778963e-95,"treatment20C"
"siteCI5...702",0.15789901667166,101,3.60336704700121e-10,"siteCI5"
"siteDB...703",-0.52495727363473,101,1.42930588351862e-92,"siteDB"
"sitePW...704",-0.376608783289592,101,1.81418036029422e-49,"sitePW"
"treatment20C:siteCI5...705",0.240983342818851,101,1.42805084963921e-10,"treatment20C:siteCI5"
"treatment20C:siteDB...706",0.451226877570584,101,1.01760357671294e-31,"treatment20C:siteDB"
"treatment20C:sitePW...707",0.204308877999486,101,1.00927203200116e-07,"treatment20C:sitePW"
"treatment20C...708",-0.466933531170393,102,1.77442022819872e-66,"treatment20C"
"siteCI5...709",0.102923701615738,102,1.8832401481054e-05,"siteCI5"
"siteDB...710",-0.463318290320113,102,1.18018580052558e-76,"siteDB"
"sitePW...711",-0.408769482184151,102,1.63474684587505e-58,"sitePW"
"treatment20C:siteCI5...712",0.0160506114435093,102,0.660083815174388,"treatment20C:siteCI5"
"treatment20C:siteDB...713",0.284265238182785,102,6.76465418514791e-15,"treatment20C:siteDB"
"treatment20C:sitePW...714",0.178973648299129,102,1.07150779894891e-06,"treatment20C:sitePW"
"treatment20C...715",-0.440752179164793,103,1.96560820409174e-62,"treatment20C"
"siteCI5...716",0.0558665308407624,103,0.0253290792170651,"siteCI5"
"siteDB...717",-0.541276227710065,103,5.44722578465033e-103,"siteDB"
"sitePW...718",-0.389519049671874,103,7.75454673776954e-57,"sitePW"
"treatment20C:siteCI5...719",0.088469858997149,103,0.014452955295343,"treatment20C:siteCI5"
"treatment20C:siteDB...720",0.375970191654711,103,1.41156900030017e-25,"treatment20C:siteDB"
"treatment20C:sitePW...721",0.0820015883658054,103,0.0216942302756607,"treatment20C:sitePW"
"treatment20C...722",-0.578785290159246,104,7.93207623311061e-99,"treatment20C"
"siteCI5...723",0.118181776621657,104,1.28756246753819e-06,"siteCI5"
"siteDB...724",-0.525737234200905,104,5.3981214524359e-97,"siteDB"
"sitePW...725",-0.356276440749926,104,7.97712810010745e-49,"sitePW"
"treatment20C:siteCI5...726",0.203570455894411,104,2.26589551073543e-08,"treatment20C:siteCI5"
"treatment20C:siteDB...727",0.453657834668957,104,2.72560300342564e-34,"treatment20C:siteDB"
"treatment20C:sitePW...728",0.153429168044112,104,2.69396216597566e-05,"treatment20C:sitePW"
"treatment20C...729",-0.69773049096841,105,1.27341208599845e-128,"treatment20C"
"siteCI5...730",0.134190131630853,105,2.13631961557699e-08,"siteCI5"
"siteDB...731",-0.407239071301573,105,1.24749245381131e-61,"siteDB"
"sitePW...732",-0.448945773792264,105,4.0125101941734e-72,"sitePW"
"treatment20C:siteCI5...733",0.382818320212201,105,5.80335384955808e-25,"treatment20C:siteCI5"
"treatment20C:siteDB...734",0.363775678934268,105,2.43335045447761e-21,"treatment20C:siteDB"
"treatment20C:sitePW...735",0.474122006129057,105,5.8884044950639e-36,"treatment20C:sitePW"
"treatment20C...736",-0.468116596188756,106,2.29894199980704e-66,"treatment20C"
"siteCI5...737",0.104842133597072,106,2.18331576452461e-05,"siteCI5"
"siteDB...738",-0.579970791552851,106,4.4725801400769e-114,"siteDB"
"sitePW...739",-0.258769454457188,106,1.4060240159194e-26,"sitePW"
"treatment20C:siteCI5...740",0.161339125430243,106,9.46073313464067e-06,"treatment20C:siteCI5"
"treatment20C:siteDB...741",0.529631758523283,106,7.41121953074606e-48,"treatment20C:siteDB"
"treatment20C:sitePW...742",-0.0614837803767585,106,0.0927825684270392,"treatment20C:sitePW"
"treatment20C...743",-0.468045894231572,107,5.39917889106485e-68,"treatment20C"
"siteCI5...744",0.164810247504985,107,1.76206936868795e-11,"siteCI5"
"siteDB...745",-0.521631323872211,107,7.38429456501719e-94,"siteDB"
"sitePW...746",-0.408545002323018,107,1.17498233678981e-60,"sitePW"
"treatment20C:siteCI5...747",0.0475727911698325,107,0.188957175381086,"treatment20C:siteCI5"
"treatment20C:siteDB...748",0.235743194866649,107,1.93036644872554e-10,"treatment20C:siteDB"
"treatment20C:sitePW...749",0.0965310355333644,107,0.00814440243283609,"treatment20C:sitePW"
"treatment20C...750",-0.550029807279965,108,5.49849658089973e-94,"treatment20C"
"siteCI5...751",0.189664033570158,108,3.25318097461677e-15,"siteCI5"
"siteDB...752",-0.539116602497537,108,5.09053594233012e-106,"siteDB"
"sitePW...753",-0.391251338642473,108,1.13962606973921e-58,"sitePW"
"treatment20C:siteCI5...754",0.00855745689431305,108,0.81171868587983,"treatment20C:siteCI5"
"treatment20C:siteDB...755",0.536603609146797,108,1.43638431800986e-50,"treatment20C:siteDB"
"treatment20C:sitePW...756",0.139529771552746,108,0.000113273589320054,"treatment20C:sitePW"
"treatment20C...757",-0.570286778590227,109,5.99083745868892e-107,"treatment20C"
"siteCI5...758",0.041221917047234,109,0.0852972749738889,"siteCI5"
"siteDB...759",-0.672543031184672,109,1.41655571378265e-158,"siteDB"
"sitePW...760",-0.398124240923696,109,2.86085222381501e-65,"sitePW"
"treatment20C:siteCI5...761",0.148034508636827,109,3.99866405559384e-05,"treatment20C:siteCI5"
"treatment20C:siteDB...762",0.521372186814093,109,1.21201638291271e-46,"treatment20C:siteDB"
"treatment20C:sitePW...763",0.176704035160915,109,5.23692704531585e-07,"treatment20C:sitePW"
"treatment20C...764",-0.525888253676785,110,9.82899235465546e-87,"treatment20C"
"siteCI5...765",0.116856752073373,110,7.74796855480989e-07,"siteCI5"
"siteDB...766",-0.732277337261799,110,8.83556969749662e-177,"siteDB"
"sitePW...767",-0.321856730444411,110,3.2763364805452e-42,"sitePW"
"treatment20C:siteCI5...768",0.0987660536869734,110,0.00576912977444178,"treatment20C:siteCI5"
"treatment20C:siteDB...769",0.417913726926586,110,1.89176436528237e-28,"treatment20C:siteDB"
"treatment20C:sitePW...770",0.014250554465636,110,0.693819991015547,"treatment20C:sitePW"
"treatment20C...771",-0.683466367787139,111,7.84939463489592e-134,"treatment20C"
"siteCI5...772",0.130438831872628,111,8.51557718874495e-08,"siteCI5"
"siteDB...773",-0.637965975033493,111,7.52230293761623e-143,"siteDB"
"sitePW...774",-0.299305691381779,111,4.05952446246734e-36,"sitePW"
"treatment20C:siteCI5...775",0.254854871588691,111,7.05371143821167e-12,"treatment20C:siteCI5"
"treatment20C:siteDB...776",0.575563052409401,111,1.24803960334009e-53,"treatment20C:siteDB"
"treatment20C:sitePW...777",0.31311741912906,111,4.64775998885462e-18,"treatment20C:sitePW"
"treatment20C...778",-0.72448933326369,112,4.73727938037242e-147,"treatment20C"
"siteCI5...779",0.131973894447144,112,4.09941040688967e-08,"siteCI5"
"siteDB...780",-0.661663843222719,112,2.26206965569601e-150,"siteDB"
"sitePW...781",-0.310949319179228,112,1.2682964183013e-39,"sitePW"
"treatment20C:siteCI5...782",0.316897266820915,112,8.82781733520396e-18,"treatment20C:siteCI5"
"treatment20C:siteDB...783",0.629082437783492,112,3.22693469519248e-61,"treatment20C:siteDB"
"treatment20C:sitePW...784",0.144681885397354,112,0.000108094313082303,"treatment20C:sitePW"
"treatment20C...785",-0.698767207491352,113,1.37165301031346e-140,"treatment20C"
"siteCI5...786",0.0449105769824933,113,0.0618832193041621,"siteCI5"
"siteDB...787",-0.588547663092272,113,8.57012371732101e-127,"siteDB"
"sitePW...788",-0.380256322215968,113,1.04064301976332e-56,"sitePW"
"treatment20C:siteCI5...789",0.314507658581532,113,5.78243466691416e-18,"treatment20C:siteCI5"
"treatment20C:siteDB...790",0.381453377361298,113,9.19451474935013e-25,"treatment20C:siteDB"
"treatment20C:sitePW...791",0.219974861730253,113,1.23872688456508e-09,"treatment20C:sitePW"
"treatment20C...792",-0.646952631642536,114,3.00484720539354e-129,"treatment20C"
"siteCI5...793",0.00238170812581112,114,0.921189124637226,"siteCI5"
"siteDB...794",-0.661297928171068,114,1.00577550894773e-158,"siteDB"
"sitePW...795",-0.480922202527316,114,1.53867560220209e-89,"sitePW"
"treatment20C:siteCI5...796",0.322308154316472,114,2.64168201344299e-19,"treatment20C:siteCI5"
"treatment20C:siteDB...797",0.490270854489819,114,2.24877834866403e-40,"treatment20C:siteDB"
"treatment20C:sitePW...798",0.192103809799469,114,1.40194207138627e-07,"treatment20C:sitePW"
"treatment20C...799",-0.633010866892747,115,1.39300619788724e-112,"treatment20C"
"siteCI5...800",0.0333892620022759,115,0.176936073605874,"siteCI5"
"siteDB...801",-0.48376008658628,115,4.99568413739152e-87,"siteDB"
"sitePW...802",-0.319324815310511,115,1.32038962342458e-39,"sitePW"
"treatment20C:siteCI5...803",0.26309844543063,115,2.18819290113347e-12,"treatment20C:siteCI5"
"treatment20C:siteDB...804",0.449779220162092,115,4.35628076259605e-34,"treatment20C:siteDB"
"treatment20C:sitePW...805",0.234321208366819,115,1.75787499957117e-10,"treatment20C:sitePW"
"treatment20C...806",-0.569146750035037,116,9.55090404850455e-82,"treatment20C"
"siteCI5...807",0.170715395494646,116,5.90324426785112e-11,"siteCI5"
"siteDB...808",-0.44503706483305,116,5.64273423637976e-65,"siteDB"
"sitePW...809",-0.266134049329292,116,1.99155157807421e-24,"sitePW"
"treatment20C:siteCI5...810",0.158690404447035,116,4.4198240341693e-05,"treatment20C:siteCI5"
"treatment20C:siteDB...811",0.419346400319478,116,1.40029269276613e-27,"treatment20C:siteDB"
"treatment20C:sitePW...812",0.115453278234078,116,0.00305767504399971,"treatment20C:sitePW"
"treatment20C...813",-0.508593061082536,117,1.43681254863094e-77,"treatment20C"
"siteCI5...814",0.105440288883176,117,1.04118333617247e-05,"siteCI5"
"siteDB...815",-0.559706623394433,117,2.18771325935857e-110,"siteDB"
"sitePW...816",-0.284706966036003,117,4.47097052973029e-33,"sitePW"
"treatment20C:siteCI5...817",0.0992186942154624,117,0.00628619642211826,"treatment20C:siteCI5"
"treatment20C:siteDB...818",0.361410142481453,117,1.12763393098737e-22,"treatment20C:siteDB"
"treatment20C:sitePW...819",-0.0341289542312406,117,0.344645673400243,"treatment20C:sitePW"
"treatment20C...820",-0.668554375143986,118,9.71365543559166e-123,"treatment20C"
"siteCI5...821",0.0211557845028383,118,0.395164929640716,"siteCI5"
"siteDB...822",-0.545966023355639,118,9.9985850780673e-108,"siteDB"
"sitePW...823",-0.297263409018772,118,2.04699642790039e-35,"sitePW"
"treatment20C:siteCI5...824",0.41264233533582,118,3.42060238970191e-28,"treatment20C:siteCI5"
"treatment20C:siteDB...825",0.48467767535175,118,7.22642435033065e-38,"treatment20C:siteDB"
"treatment20C:sitePW...826",0.127494320377318,118,0.000597779412182467,"treatment20C:sitePW"
"treatment20C...827",-0.482005631662981,119,4.97781053918572e-69,"treatment20C"
"siteCI5...828",0.217316551839191,119,6.15181942160828e-19,"siteCI5"
"siteDB...829",-0.533419098580888,119,5.07059646272733e-96,"siteDB"
"sitePW...830",-0.29172449170633,119,1.95143263114908e-32,"sitePW"
"treatment20C:siteCI5...831",0.0696596454189279,119,0.0525723983869447,"treatment20C:siteCI5"
"treatment20C:siteDB...832",0.374639290820026,119,4.55488954253692e-24,"treatment20C:siteDB"
"treatment20C:sitePW...833",0.0840684443918216,119,0.0200453469239058,"treatment20C:sitePW"
"treatment20C...834",-0.513379098883162,120,1.77017984144519e-83,"treatment20C"
"siteCI5...835",0.00876749975852959,120,0.717758146479236,"siteCI5"
"siteDB...836",-0.451248124138004,120,1.56636347025917e-79,"siteDB"
"sitePW...837",-0.286480976098835,120,1.68232015953358e-34,"sitePW"
"treatment20C:siteCI5...838",0.287623373255055,120,1.03932793741415e-15,"treatment20C:siteCI5"
"treatment20C:siteDB...839",0.257637339129766,120,7.22883647877212e-13,"treatment20C:siteDB"
"treatment20C:sitePW...840",-0.145637685525998,120,7.14434759309851e-05,"treatment20C:sitePW"
"treatment20C...841",-0.620372275424761,121,9.03113611681378e-115,"treatment20C"
"siteCI5...842",0.105029566553089,121,1.44140382085049e-05,"siteCI5"
"siteDB...843",-0.595991244567758,121,4.22624689504244e-126,"siteDB"
"sitePW...844",-0.373000411115776,121,1.97021014212749e-53,"sitePW"
"treatment20C:siteCI5...845",0.318546785138862,121,1.29957390057746e-18,"treatment20C:siteCI5"
"treatment20C:siteDB...846",0.470627385809857,121,6.99961640537375e-37,"treatment20C:siteDB"
"treatment20C:sitePW...847",0.2631974735377,121,4.05309444933628e-13,"treatment20C:sitePW"
"treatment20C...848",-0.85219642229482,122,4.63151973419988e-196,"treatment20C"
"siteCI5...849",-0.0145398558745482,122,0.542825045721743,"siteCI5"
"siteDB...850",-0.723278416086464,122,1.17511177163798e-177,"siteDB"
"sitePW...851",-0.39625674696413,122,2.58098177224627e-63,"sitePW"
"treatment20C:siteCI5...852",0.549084657611683,122,2.36983378494889e-49,"treatment20C:siteCI5"
"treatment20C:siteDB...853",0.731467338168902,122,1.56070423772662e-80,"treatment20C:siteDB"
"treatment20C:sitePW...854",0.375020207451924,122,6.55362884081708e-24,"treatment20C:sitePW"
"treatment20C...855",-0.419086652518132,123,3.768339939655e-56,"treatment20C"
"siteCI5...856",0.11841839009146,123,8.72506388489272e-07,"siteCI5"
"siteDB...857",-0.605180494903412,123,3.1061165051536e-126,"siteDB"
"sitePW...858",-0.355945805016566,123,7.58514153995032e-49,"sitePW"
"treatment20C:siteCI5...859",0.0848019113016607,123,0.0179873842856335,"treatment20C:siteCI5"
"treatment20C:siteDB...860",0.332079001592622,123,1.09012654470506e-19,"treatment20C:siteDB"
"treatment20C:sitePW...861",0.206745069850479,123,4.32260259407935e-09,"treatment20C:sitePW"
"treatment20C...862",-0.539067486326655,124,7.85631261630315e-96,"treatment20C"
"siteCI5...863",0.0125555071323469,124,0.597626662088444,"siteCI5"
"siteDB...864",-0.549305692089064,124,5.71324190983984e-114,"siteDB"
"sitePW...865",-0.512522410202028,124,2.04254084707798e-96,"sitePW"
"treatment20C:siteCI5...866",0.379310357281844,124,1.1785528492077e-27,"treatment20C:siteCI5"
"treatment20C:siteDB...867",0.386405139505411,124,8.82336385561628e-28,"treatment20C:siteDB"
"treatment20C:sitePW...868",0.267631398029151,124,1.17316850066568e-13,"treatment20C:sitePW"
"treatment20C...869",-0.669552153306007,125,1.00232983462421e-135,"treatment20C"
"siteCI5...870",0.072600748937294,125,0.00192718795381292,"siteCI5"
"siteDB...871",-0.634405933572671,125,3.54344391427749e-150,"siteDB"
"sitePW...872",-0.337253467580142,125,1.21931016449947e-49,"sitePW"
"treatment20C:siteCI5...873",0.225877443954683,125,3.57459249853655e-10,"treatment20C:siteCI5"
"treatment20C:siteDB...874",0.324198415638517,125,8.55607383480863e-18,"treatment20C:siteDB"
"treatment20C:sitePW...875",0.0954043919836732,125,0.00789468646478187,"treatment20C:sitePW"
"treatment20C...876",-0.612910779841028,126,1.96809852605294e-112,"treatment20C"
"siteCI5...877",0.0830775665398856,126,0.000666571061271447,"siteCI5"
"siteDB...878",-0.48809548748561,126,6.222184870736e-87,"siteDB"
"sitePW...879",-0.359731308426254,126,2.96159783898555e-50,"sitePW"
"treatment20C:siteCI5...880",0.429618443869015,126,2.88856840387178e-33,"treatment20C:siteCI5"
"treatment20C:siteDB...881",0.244583666598177,126,5.00130299426248e-11,"treatment20C:siteDB"
"treatment20C:sitePW...882",0.169144367250635,126,3.41919365372346e-06,"treatment20C:sitePW"
"treatment20C...883",-0.478508921279901,127,3.55219525019155e-69,"treatment20C"
"siteCI5...884",0.0947975837557961,127,0.000111993405720316,"siteCI5"
"siteDB...885",-0.48103317777196,127,3.32757744774633e-82,"siteDB"
"sitePW...886",-0.311946022939826,127,6.33292448188836e-37,"sitePW"
"treatment20C:siteCI5...887",0.125933256347354,127,0.000534052438913756,"treatment20C:siteCI5"
"treatment20C:siteDB...888",0.27978806398801,127,3.92825537398255e-14,"treatment20C:siteDB"
"treatment20C:sitePW...889",0.0386942817105829,127,0.289266918602993,"treatment20C:sitePW"
"treatment20C...890",-0.55803718455557,128,1.00686922167426e-90,"treatment20C"
"siteCI5...891",0.0985179040143159,128,5.60759000925026e-05,"siteCI5"
"siteDB...892",-0.531224581603856,128,1.17418274451389e-100,"siteDB"
"sitePW...893",-0.455500925371046,128,6.49198866529809e-74,"sitePW"
"treatment20C:siteCI5...894",0.324674225859022,128,3.55283766695161e-19,"treatment20C:siteCI5"
"treatment20C:siteDB...895",0.467197846134893,128,4.92221089194118e-37,"treatment20C:siteDB"
"treatment20C:sitePW...896",0.194770462299757,128,1.78330117196586e-07,"treatment20C:sitePW"
"treatment20C...897",-0.705549929786271,129,4.78095381061821e-139,"treatment20C"
"siteCI5...898",0.0518289645911954,129,0.0356137049173082,"siteCI5"
"siteDB...899",-0.466526203470853,129,4.48303526364338e-81,"siteDB"
"sitePW...900",-0.384959448008925,129,1.53742943490647e-55,"sitePW"
"treatment20C:siteCI5...901",0.293697073776555,129,3.18024503331102e-15,"treatment20C:siteCI5"
"treatment20C:siteDB...902",0.596285351858142,129,1.60756370199121e-59,"treatment20C:siteDB"
"treatment20C:sitePW...903",0.177365230290153,129,2.71490639649162e-06,"treatment20C:sitePW"
"treatment20C...904",-0.737456379011851,130,1.33524390819156e-158,"treatment20C"
"siteCI5...905",-0.0227794820521842,130,0.333252647214711,"siteCI5"
"siteDB...906",-0.566719284826643,130,7.64271275008199e-124,"siteDB"
"sitePW...907",-0.372571103649106,130,2.81826755844428e-59,"sitePW"
"treatment20C:siteCI5...908",0.377006067345327,130,9.40043017838384e-25,"treatment20C:siteCI5"
"treatment20C:siteDB...909",0.472341106465996,130,7.8319421033626e-37,"treatment20C:siteDB"
"treatment20C:sitePW...910",0.178879021294776,130,1.05740499082378e-06,"treatment20C:sitePW"
"treatment20C...911",-0.50459203531335,131,1.00392150115045e-78,"treatment20C"
"siteCI5...912",0.0873725124768979,131,0.000433440563963622,"siteCI5"
"siteDB...913",-0.51595184533692,131,1.1702097750487e-93,"siteDB"
"sitePW...914",-0.267739328214337,131,1.27411178916615e-28,"sitePW"
"treatment20C:siteCI5...915",0.0995495251784435,131,0.00642031135279393,"treatment20C:siteCI5"
"treatment20C:siteDB...916",0.139698482631168,131,0.000161538649070057,"treatment20C:siteDB"
"treatment20C:sitePW...917",-0.0690608295911352,131,0.0573127519081444,"treatment20C:sitePW"
"treatment20C...918",-0.486571643011518,132,4.58451447182508e-70,"treatment20C"
"siteCI5...919",-0.0404847619161041,132,0.114314421753027,"siteCI5"
"siteDB...920",-0.41478678470214,132,2.69385656810603e-62,"siteDB"
"sitePW...921",-0.286770860617127,132,2.99359854368604e-32,"sitePW"
"treatment20C:siteCI5...922",0.158399806774384,132,2.44345259421717e-05,"treatment20C:siteCI5"
"treatment20C:siteDB...923",-0.006506719581739,132,0.862347459785711,"treatment20C:siteDB"
"treatment20C:sitePW...924",0.0649745719830872,132,0.0709883422289613,"treatment20C:sitePW"
"treatment20C...925",-0.797507057184652,133,7.846442368837e-177,"treatment20C"
"siteCI5...926",0.0175147159859121,133,0.463315241300674,"siteCI5"
"siteDB...927",-0.582815901741673,133,6.99480719669958e-128,"siteDB"
"sitePW...928",-0.469126546150391,133,9.68222727614959e-85,"sitePW"
"treatment20C:siteCI5...929",0.32295503921711,133,5.98857546457455e-18,"treatment20C:siteCI5"
"treatment20C:siteDB...930",0.72382898838092,133,2.45042742383419e-86,"treatment20C:siteDB"
"treatment20C:sitePW...931",0.351540912396406,133,8.0685760791298e-21,"treatment20C:sitePW"
"treatment20C...932",-0.630100143971585,134,2.22340230008319e-127,"treatment20C"
"siteCI5...933",-0.154953965538601,134,1.89424185023479e-10,"siteCI5"
"siteDB...934",-0.72863459832472,134,2.27790125309629e-186,"siteDB"
"sitePW...935",-0.440677596971477,134,2.73018981692552e-76,"sitePW"
"treatment20C:siteCI5...936",0.424085400205408,134,1.13185769831307e-32,"treatment20C:siteCI5"
"treatment20C:siteDB...937",0.645021842209663,134,1.48012606137169e-71,"treatment20C:siteDB"
"treatment20C:sitePW...938",0.2327668813168,134,4.83484355516412e-11,"treatment20C:sitePW"
"treatment20C...939",-0.721635470532776,135,1.07023237567798e-141,"treatment20C"
"siteCI5...940",0.060332245395719,135,0.0130113926734476,"siteCI5"
"siteDB...941",-0.473881283726792,135,5.01740428891368e-83,"siteDB"
"sitePW...942",-0.378283900300759,135,1.20826116547025e-55,"sitePW"
"treatment20C:siteCI5...943",0.344218806677517,135,1.98660144665048e-20,"treatment20C:siteCI5"
"treatment20C:siteDB...944",0.516328234598048,135,2.37633608771158e-43,"treatment20C:siteDB"
"treatment20C:sitePW...945",0.254849031225916,135,1.16037699127845e-11,"treatment20C:sitePW"
"treatment20C...946",-0.638267554419438,136,2.2435816851836e-123,"treatment20C"
"siteCI5...947",0.060876612039133,136,0.0114316976341493,"siteCI5"
"siteDB...948",-0.450010410664127,136,3.82900465632477e-79,"siteDB"
"sitePW...949",-0.384544160687352,136,5.52140398305692e-59,"sitePW"
"treatment20C:siteCI5...950",0.211244113262815,136,6.00106938076154e-09,"treatment20C:siteCI5"
"treatment20C:siteDB...951",0.23885928002315,136,6.70856768525166e-11,"treatment20C:siteDB"
"treatment20C:sitePW...952",0.0234671557077341,136,0.525429488403559,"treatment20C:sitePW"
"treatment20C...953",-0.613183604497687,137,4.19589957058959e-112,"treatment20C"
"siteCI5...954",-0.0178206565561278,137,0.469369256995359,"siteCI5"
"siteDB...955",-0.645562787921745,137,3.49332747784505e-142,"siteDB"
"sitePW...956",-0.475313573826254,137,1.78943144842119e-80,"sitePW"
"treatment20C:siteCI5...957",0.365981455511697,137,8.03909364210135e-24,"treatment20C:siteCI5"
"treatment20C:siteDB...958",0.633150714512897,137,5.58645389814542e-66,"treatment20C:siteDB"
"treatment20C:sitePW...959",0.363515197242406,137,2.12408336239599e-23,"treatment20C:sitePW"
"treatment20C...960",-0.488694857744654,138,9.78414668412264e-71,"treatment20C"
"siteCI5...961",0.077302863983999,138,0.0020842093070366,"siteCI5"
"siteDB...962",-0.395341597021096,138,3.0825880111886e-58,"siteDB"
"sitePW...963",-0.325265448761575,138,9.67620686041826e-39,"sitePW"
"treatment20C:siteCI5...964",0.0664323511738307,138,0.0767864392707386,"treatment20C:siteCI5"
"treatment20C:siteDB...965",0.150110191896383,138,4.31650486386471e-05,"treatment20C:siteDB"
"treatment20C:sitePW...966",0.109313683239365,138,0.00304499073161503,"treatment20C:sitePW"
"treatment20C...967",-0.641527421093257,139,3.83061742309095e-117,"treatment20C"
"siteCI5...968",0.0332881279516593,139,0.17897960113351,"siteCI5"
"siteDB...969",-0.556626775813938,139,3.23873461820099e-107,"siteDB"
"sitePW...970",-0.36304488660696,139,1.11458488635083e-49,"sitePW"
"treatment20C:siteCI5...971",0.365168535792392,139,1.36539685898165e-22,"treatment20C:siteCI5"
"treatment20C:siteDB...972",0.404089706056805,139,2.47825448453478e-26,"treatment20C:siteDB"
"treatment20C:sitePW...973",0.230237764062967,139,4.1192113057739e-10,"treatment20C:sitePW"
"treatment20C...974",-0.757735512538767,140,3.56864651842292e-168,"treatment20C"
"siteCI5...975",-0.084912090285338,140,0.000379792824290142,"siteCI5"
"siteDB...976",-0.601618377855096,140,4.19336787261397e-142,"siteDB"
"sitePW...977",-0.574047096090993,140,8.4742673480539e-131,"sitePW"
"treatment20C:siteCI5...978",0.414257299755888,140,5.30413287499318e-29,"treatment20C:siteCI5"
"treatment20C:siteDB...979",0.597469370378524,140,2.91509789579526e-59,"treatment20C:siteDB"
"treatment20C:sitePW...980",0.38894798403274,140,1.18192031616591e-25,"treatment20C:sitePW"
"treatment20C...981",-0.728592111430751,141,1.23575587188585e-164,"treatment20C"
"siteCI5...982",-0.093173122483509,141,0.000124301408556669,"siteCI5"
"siteDB...983",-0.755185567332642,141,1.34710421003729e-205,"siteDB"
"sitePW...984",-0.5186776203859,141,1.37588843120641e-102,"sitePW"
"treatment20C:siteCI5...985",0.377847351204984,141,8.70793879864551e-25,"treatment20C:siteCI5"
"treatment20C:siteDB...986",0.687676173459065,141,5.4425143901707e-80,"treatment20C:siteDB"
"treatment20C:sitePW...987",0.200187167751758,141,6.45732168747909e-08,"treatment20C:sitePW"
"treatment20C...988",-0.488502695832297,142,3.01823116656343e-71,"treatment20C"
"siteCI5...989",0.0426124475427463,142,0.094000482042554,"siteCI5"
"siteDB...990",-0.435959220452533,142,6.36959364712568e-67,"siteDB"
"sitePW...991",-0.426090814800006,142,1.38158421992259e-61,"sitePW"
"treatment20C:siteCI5...992",0.191891292513373,142,1.99713167378108e-07,"treatment20C:siteCI5"
"treatment20C:siteDB...993",0.243074323308184,142,4.21088868993177e-11,"treatment20C:siteDB"
"treatment20C:sitePW...994",0.209531719099356,142,1.38899548813856e-08,"treatment20C:sitePW"
"treatment20C...995",-0.729056161751876,143,6.0891918220402e-157,"treatment20C"
"siteCI5...996",0.0408287662127044,143,0.0852885029212751,"siteCI5"
"siteDB...997",-0.579957187215134,143,2.44903198656667e-120,"siteDB"
"sitePW...998",-0.445247001045731,143,6.02300441469572e-79,"sitePW"
"treatment20C:siteCI5...999",0.414493362640125,143,5.45650072128348e-31,"treatment20C:siteCI5"
"treatment20C:siteDB...1000",0.366788483009265,143,1.25222070286775e-22,"treatment20C:siteDB"
"treatment20C:sitePW...1001",0.320755651855669,143,4.25983023868357e-19,"treatment20C:sitePW"
"treatment20C...1002",-0.432781154260191,144,8.0527268735035e-65,"treatment20C"
"siteCI5...1003",0.10298214231866,144,1.43758910088786e-05,"siteCI5"
"siteDB...1004",-0.759374159723956,144,5.3754042757704e-194,"siteDB"
"sitePW...1005",-0.384548436703185,144,3.71874844740006e-59,"sitePW"
"treatment20C:siteCI5...1006",0.0440890665500897,144,0.205179730641263,"treatment20C:siteCI5"
"treatment20C:siteDB...1007",0.537833859904709,144,2.57902759495423e-50,"treatment20C:siteDB"
"treatment20C:sitePW...1008",-0.0134327611091938,144,0.702350664189975,"treatment20C:sitePW"
"treatment20C...1009",-0.721322823046245,145,5.97335578907836e-137,"treatment20C"
"siteCI5...1010",0.0175773571046126,145,0.473710858910511,"siteCI5"
"siteDB...1011",-0.534716216192776,145,3.78448303373699e-100,"siteDB"
"sitePW...1012",-0.468751217485203,145,1.11932132009678e-78,"sitePW"
"treatment20C:siteCI5...1013",0.558808013540763,145,1.28925330872576e-50,"treatment20C:siteCI5"
"treatment20C:siteDB...1014",0.587198389024804,145,4.7634932960957e-54,"treatment20C:siteDB"
"treatment20C:sitePW...1015",0.520147697155523,145,8.64489149465961e-44,"treatment20C:sitePW"
"treatment20C...1016",-0.427704547832982,146,1.42180139309487e-51,"treatment20C"
"siteCI5...1017",0.21525001183298,146,1.32377948784538e-17,"siteCI5"
"siteDB...1018",-0.339884150231275,146,5.89884403696185e-40,"siteDB"
"sitePW...1019",-0.0847805486637996,146,0.000596934247542437,"sitePW"
